P,A
0.0,1.0
0.1610337972166998,0.827037773359841
0.2912524850894632,0.6978131212723657
0.4035785288270378,0.595427435387674
0.48807157057654077,0.5019880715705766
0.5685884691848906,0.42047713717693835
0.621272365805169,0.35685884691848907
0.6898608349900596,0.30318091451292245
0.73558648111332,0.2624254473161034
0.7713717693836978,0.22067594433399604
0.7982107355864811,0.1908548707753479
0.8190854870775347,0.16500994035785288
0.8499005964214712,0.14314115308151093
0.8658051689860835,0.12226640159045725
0.8667992047713717,0.10834990059642147
0.889662027833002,0.09353876739562625
0.9055666003976144,0.08280318091451293
0.9224652087475149,0.07345924453280317
0.9184890656063619,0.06550695825049702
0.9324055666003975,0.0584493041749503
0.9244532803180915,0.053081510934393644
0.941351888667992,0.04831013916500994
