P,A
0.0,1.0
0.1442885771543086,0.8607214428857716
0.2655310621242485,0.7374749498997996
0.3667334669338677,0.6342685370741483
0.44889779559118237,0.5410821643286573
0.5280561122244489,0.4729458917835671
0.5891783567134268,0.40380761523046094
0.6352705410821643,0.3547094188376753
0.6833667334669339,0.3076152304609218
0.718436873747495,0.2665330661322645
0.7545090180360722,0.23346693386773548
0.7905811623246494,0.20541082164328656
0.8136272545090181,0.1813627254509018
0.8416833667334669,0.156312625250501
0.8607214428857716,0.13627254509018036
0.8657314629258517,0.11823647294589178
0.8867735470941884,0.10521042084168336
0.8987975951903808,0.09058116232464929
0.9038076152304609,0.08066132264529058
0.9188376753507015,0.07164328657314628
0.9288577154308618,0.06322645290581162
0.9218436873747495,0.056513026052104204
0.9438877755511021,0.049298597194388775
0.9478957915831663,0.04438877755511022
0.9519038076152304,0.03947895791583166
0.9599198396793587,0.03496993987975952
0.9609218436873748,0.031663326653306616
0.9609218436873748,0.0281563126252505
