P,A
0.0,1.0
0.0374505928853755,0.9150197628458498
0.07193675889328063,0.8784584980237155
0.10474308300395256,0.8577075098814229
0.14031620553359683,0.8053359683794465
0.17391304347826086,0.7756916996047432
0.21047430830039526,0.7351778656126482
0.2440711462450593,0.7114624505928854
0.27964426877470355,0.6768774703557313
0.3142292490118577,0.6482213438735178
0.3517786561264822,0.6037549407114624
0.3824110671936759,0.5760869565217391
0.4209486166007905,0.532608695652174
0.45948616600790515,0.49407114624505927
0.49703557312252966,0.4634387351778656
0.5335968379446641,0.42885375494071143
0.5711462450592885,0.391304347826087
0.6077075098814229,0.36166007905138337
0.6403162055335968,0.3241106719367589
0.6758893280632412,0.2875494071146245
0.7104743083003953,0.25889328063241107
0.7411067193675889,0.22529644268774704
0.7835968379446641,0.19367588932806323
0.8033596837944663,0.16996047430830039
0.83399209486166,0.1442687747035573
0.8507905138339921,0.12055335968379446
0.8794466403162056,0.09980237154150198
0.9031620553359684,0.08280632411067193
0.9071146245059288,0.06907114624505929
0.9239130434782609,0.05830039525691699
0.9367588932806323,0.0492094861660079
0.941699604743083,0.04318181818181818
0.9397233201581027,0.03794466403162055
0.9496047430830039,0.03438735177865612
