A,P,time
1.0,0.0,0.0
0.8968655207280081,0.11627906976744187,57.38
0.7967644084934278,0.21840242669362994,115.0
0.7108190091001011,0.3063700707785642,172.0
0.6188068756319515,0.3872598584428716,230.0
0.5551061678463095,0.45601617795753285,287.0
0.4924165824064712,0.5207280080889788,344.0
0.435793731041456,0.5763397371081901,402.0
0.3852376137512639,0.6309403437815976,459.0
0.34479271991911026,0.6683518705763398,516.0
0.3023255813953488,0.7007077856420626,574.0
0.2699696663296259,0.7360970677451971,631.0
0.2416582406471183,0.769464105156724,688.0
0.21435793731041455,0.7977755308392316,746.0
0.19009100101112233,0.8190091001011123,803.0
0.1698685540950455,0.8432760364004044,861.0
0.15267947421638017,0.8554095045500505,918.0
0.13549039433771487,0.8685540950455005,975.0
0.12032355915065722,0.8897876643073812,1033.0
0.1102123356926188,0.903943377148635,1090.0
0.09635995955510616,0.917087967644085,1148.0
0.08756319514661273,0.9140546006066734,1205.0
0.07735085945399393,0.930232558139535,1262.0
0.06895854398382203,0.9433771486349849,1320.0
0.062386248736097064,0.9423660262891811,1377.0
0.055712841253791716,0.9544994944388271,1434.0
0.05045500505561173,0.9494438827098078,1492.0
0.04529828109201214,0.9706774519716885,1549.0
0.04125379170879677,0.9666329625884732,1606.0
0.03690596562184024,0.9797775530839231,1664.0
0.03346814964610718,0.9777553083923155,1721.0
0.030333670374115267,0.9817997977755308,1779.0
0.02750252780586451,0.9838220424671386,1836.0
