P,A
0.0,1.0
0.02374749498997996,0.9609218436873748
0.04599198396793588,0.9338677354709419
0.0685370741482966,0.9138276553106213
0.09238476953907816,0.8817635270541082
0.11723446893787576,0.8587174348697395
0.1402805611222445,0.8376753507014028
0.1683366733466934,0.8036072144288577
0.19238476953907815,0.7915831663326653
0.22244488977955912,0.7575150300601202
0.25250501002004005,0.7244488977955912
0.2785571142284569,0.6933867735470941
0.312625250501002,0.6643286573146293
0.344689378757515,0.6352705410821643
0.3777555110220441,0.597194388777555
0.4128256513026052,0.565130260521042
0.4649298597194389,0.5220440881763527
0.49899799599198397,0.47695390781563124
0.5490981963927856,0.4318637274549098
0.6002004008016032,0.3777555110220441
0.6643286573146293,0.32064128256513025
0.7254509018036072,0.2545090180360721
0.8026052104208418,0.17635270541082163
0.8997995991983968,0.10120240480961924
0.939879759519038,0.04749498997995992
0.9609218436873748,0.0218436873747495
0.9659318637274549,0.012124248496993988
0.9779559118236473,0.008957915831663327
0.9809619238476954,0.007935871743486974
0.9869739478957916,0.007645290581162324
