P,A
0.0,1.0
0.033734939759036145,0.8775100401606426
0.0679718875502008,0.8373493975903614
0.10341365461847389,0.8102409638554218
0.14056224899598396,0.7640562248995985
0.17771084337349397,0.7208835341365462
0.22188755020080322,0.6837349397590362
0.26506024096385544,0.6546184738955824
0.3072289156626506,0.5953815261044176
0.35542168674698793,0.5451807228915663
0.40763052208835343,0.501004016064257
0.46184738955823296,0.4467871485943775
0.5210843373493976,0.3895582329317269
0.5913654618473895,0.32028112449799195
0.679718875502008,0.2459839357429719
0.7680722891566265,0.15863453815261044
0.8965863453815262,0.0605421686746988
0.9789156626506024,0.006375502008032129
0.9939759036144579,0.0
1.0110441767068272,0.0
