A,P
1.0,0.0
0.7269116186693149,0.020754716981132078
0.5263157894736843,0.07328699106256208
0.38133068520357505,0.1420059582919563
0.2780536246276068,0.2184707050645482
0.2025819265143992,0.29493545183714004
0.14498510427010924,0.37338629592850053
0.10625620655412116,0.44289970208540225
0.07616683217477657,0.5084409136047667
0.055610724925521354,0.5690168818272096
0.040417080436941415,0.6186693147964251
0.02899702085402185,0.6693147964250249
0.02125124131082423,0.7130089374379345
0.015392254220456803,0.7557100297914598
0.011122144985104271,0.7825223435948363
0.008133068520357497,0.8093346573982125
0.005968222442899703,0.8301886792452831
0.004309831181727905,0.8540218470705065
0.0031479642502482627,0.8689175769612711
0.0022641509433962265,0.8738828202581927
0.0016583912611717977,0.8987090367428006
0.0011916583912611719,0.9235352532274083
0.0,0.9285004965243299
0.0,0.9275074478649455
0.0,0.9304865938430985
0.0,0.9443892750744787
0.0,0.945382323733863
0.0,0.9463753723932473
