P,A
0.0,1.0
0.16666666666666669,0.8293413173652694
0.3023952095808383,0.6906187624750498
0.4221556886227545,0.5728542914171656
0.5119760479041916,0.48303393213572854
0.5948103792415169,0.4091816367265469
0.6487025948103793,0.3383233532934132
0.7085828343313373,0.29141716566866266
0.7514970059880239,0.2435129740518962
0.7924151696606787,0.20758483033932135
0.8173652694610778,0.17365269461077842
0.8383233532934131,0.14870259481037923
0.8692614770459082,0.12674650698602793
0.8792415169660679,0.10878243512974052
0.9111776447105788,0.09540918163672656
0.9141716566866268,0.08083832335329341
0.9241516966067864,0.07115768463073853
0.9311377245508983,0.06277445109780438
0.9411177644710579,0.054890219560878244
0.9510978043912175,0.04910179640718563
