A,P,time
0.0,1.006079027355623,0.0
0.038703140830800405,0.9270516717325229,0.0397
0.0800405268490375,0.8885511651469098,0.0794
0.12056737588652482,0.8419452887537994,0.119
0.160081053698075,0.7983789260385006,0.159
0.2026342451874367,0.767983789260385,0.198
0.24518743667679838,0.729483282674772,0.238
0.28368794326241137,0.6859169199594732,0.278
0.32725430597771027,0.6453900709219859,0.318
0.364741641337386,0.60790273556231,0.357
0.4022289766970618,0.5623100303951368,0.397
0.44174265450861194,0.5319148936170213,0.437
0.47517730496453897,0.48936170212765956,0.476
0.5268490374873354,0.45390070921985815,0.516
0.5602836879432624,0.41641337386018235,0.556
0.6008105369807497,0.3779128672745694,0.595
0.6332320162107397,0.3434650455927052,0.635
0.6788247213779129,0.3059777102330294,0.675
0.6980749746707193,0.270516717325228,0.715
0.7355623100303951,0.24417426545086118,0.754
0.7740628166160082,0.20972644376899696,0.794
0.7892603850050659,0.17730496453900707,0.834
0.8328267477203647,0.14792299898682876,0.873
0.8632218844984803,0.12360688956433637,0.913
0.8956433637284701,0.09979736575481257,0.953
0.9088145896656535,0.07811550151975684,0.992
0.9422492401215806,0.060486322188449855,1.032
0.9554204660587639,0.046200607902735565,1.072
0.9706180344478217,0.03454913880445795,1.112
0.9564336372847011,0.025430597771023303,1.151
0.983789260385005,0.018541033434650456,1.191
0.9888551165146909,0.013677811550151976,1.231
0.9918946301925026,0.010435663627152989,1.27
1.0,0.008186423505572442,1.31
