A,P
1.0,0.0
0.06875621890547264,0.05233830845771145
0.06507462686567164,0.10447761194029852
0.06159203980099503,0.15522388059701495
0.058109452736318415,0.20497512437810947
0.05393034825870647,0.254726368159204
0.0509452736318408,0.3054726368159204
0.04656716417910448,0.3482587064676617
0.04328358208955224,0.38905472636815924
0.040298507462686574,0.4348258706467662
0.03691542288557215,0.4776119402985075
0.033830845771144286,0.518407960199005
0.030945273631840797,0.5601990049751244
0.028457711442786072,0.6039800995024877
0.026069651741293536,0.6407960199004976
0.02328358208955224,0.6666666666666667
0.021094527363184082,0.6895522388059702
0.018905472636815922,0.7203980099502488
0.016915422885572143,0.7482587064676618
0.015223880597014926,0.7771144278606966
0.01373134328358209,0.8000000000000002
0.012139303482587066,0.818905472636816
0.010845771144278609,0.8398009950248757
0.009781094527363185,0.8417910447761194
0.008845771144278609,0.8756218905472638
0.007890547263681592,0.8776119402985075
0.007293532338308458,0.8895522388059702
0.006676616915422886,0.9074626865671643
0.00609950248756219,0.9044776119402986
0.005830845771144279,0.9034825870646768
0.0053233830845771145,0.9134328358208956
0.005094527363184081,0.9144278606965176
0.004835820895522388,0.9293532338308459
