P,A
0.0,1.0
0.23346693386773548,0.7745490981963928
0.40380761523046094,0.5931863727454909
0.5390781563126252,0.4619238476953908
0.6352705410821643,0.35571142284569135
0.7124248496993988,0.280561122244489
0.7735470941883767,0.2154308617234469
0.8316633266533066,0.1713426853707415
0.8577154308617234,0.13527054108216433
0.8817635270541082,0.10721442885771543
0.9098196392785571,0.08456913827655312
0.9298597194388778,0.06773547094188376
0.9478957915831663,0.05420841683366734
0.9438877755511021,0.04308617234468937
0.969939879759519,0.03496993987975952
0.9769539078156313,0.028957915831663326
0.9599198396793587,0.023547094188376753
