A,P
0.0,0.0
0.1997767857142857,0.8091517857142857
0.34151785714285715,0.671875
0.4453125,0.5825892857142857
0.5256696428571428,0.5044642857142857
0.5948660714285714,0.44308035714285715
0.6495535714285714,0.3962053571428571
0.7008928571428571,0.34933035714285715
0.7433035714285715,0.31584821428571425
0.7790178571428571,0.28236607142857145
0.8024553571428571,0.2533482142857143
0.8314732142857143,0.22991071428571427
0.8549107142857143,0.20870535714285715
0.8683035714285714,0.1919642857142857
0.8917410714285715,0.17410714285714285
0.90625,0.15959821428571427
0.9118303571428571,0.14732142857142858
0.9352678571428571,0.13616071428571427
0.9341517857142857,0.125
0.9609375,0.11495535714285714
0.9609375,0.1072544642857143
0.9698660714285714,0.10189732142857143
0.9732142857142857,0.09475446428571428
0.9832589285714286,0.08794642857142856
0.9854910714285714,0.08426339285714285
0.9944196428571429,0.07857142857142857
0.9933035714285714,0.07555803571428571
0.9966517857142857,0.07142857142857142
1.0,0.06841517857142856
0.9988839285714286,0.06450892857142856
