P,A
1.0823401950162512,0.0
1.017334777898158,0.05157096424702059
0.9696641386782232,0.10010834236186349
0.9079089924160346,0.14734561213434452
0.8732394366197184,0.19718309859154928
0.8147345612134345,0.24810400866738894
0.7583965330444203,0.29577464788732394
0.7128927410617552,0.34994582881906827
0.666305525460455,0.39761646803900325
0.6153846153846153,0.4517876489707475
0.5536294691224268,0.5016251354279523
0.5124593716143011,0.5547128927410617
0.4604550379198266,0.6099674972914408
0.40736728060671723,0.6587215601300108
0.3564463705308776,0.71397616468039
0.30552546045503787,0.7670639219934994
0.26327193932827736,0.8114842903575298
0.21776814734561215,0.8494041170097508
0.18309859154929578,0.893824485373781
0.15492957746478872,0.9306608884073673
0.13001083423618634,0.9458288190682557
0.1094257854821235,0.9739978331527627
0.09642470205850487,0.9761646803900325
0.085590465872156,0.9902491874322861
0.08082340195016251,1.0
0.07735644637053088,0.9967497291440953
0.07378114842903574,0.9924160346695557
