A,P,time
1.0,0.0,0.0
0.9336016096579477,0.040442655935613685,2.897
0.8873239436619719,0.08078470824949698,5.793
0.8490945674044266,0.11971830985915492,8.69
0.8058350100603622,0.15995975855130784,11.59
0.7676056338028169,0.19919517102615694,14.48
0.7162977867203218,0.23843058350100602,17.38
0.6971830985915493,0.2806841046277666,20.28
0.6529175050301811,0.31287726358148893,23.17
0.6066398390342053,0.35412474849094566,26.07
0.5784708249496981,0.3943661971830986,28.97
0.5392354124748492,0.4336016096579477,31.86
0.5020120724346077,0.4798792756539235,34.76
0.45875251509054327,0.5090543259557344,37.66
0.4255533199195171,0.5482897384305836,40.55
0.3843058350100604,0.5824949698189135,43.45
0.3511066398390342,0.6156941649899397,46.34
0.31690140845070425,0.6529175050301811,49.24
0.278672032193159,0.6891348088531187,52.14
0.24748490945674045,0.7193158953722334,55.03
0.21428571428571427,0.7505030181086519,57.93
0.18410462776659958,0.7987927565392354,60.83
0.15492957746478872,0.8138832997987928,63.72
0.1267605633802817,0.8470824949698189,66.62
0.10040241448692153,0.8893360160965795,69.52
0.07766599597585513,0.9044265593561368,72.41
0.059356136820925554,0.9356136820925554,75.31
0.04496981891348088,0.9426559356136821,78.21
0.03319919517102616,0.9537223340040241,81.1
0.02454728370221328,0.9778672032193159,84.0
0.019215291750503016,0.9678068410462777,86.9
0.015694164989939637,0.9839034205231388,89.79
0.013279678068410463,0.9818913480885312,92.69
