P,A
1.0318275154004106,0.0
0.9332648870636551,0.08141683778234086
0.8572895277207392,0.1591375770020534
0.7731006160164271,0.23819301848049282
0.7063655030800821,0.3141683778234086
0.6427104722792608,0.38295687885010266
0.5718685831622177,0.44969199178644764
0.5082135523613963,0.5174537987679672
0.4455852156057495,0.5739219712525668
0.39219712525667355,0.6273100616016427
0.3501026694045175,0.6776180698151951
0.297741273100616,0.7186858316221766
0.26386036960985626,0.7535934291581109
0.2268993839835729,0.7854209445585216
0.19609856262833678,0.8316221765913758
0.1673511293634497,0.8572895277207392
0.1457905544147844,0.8798767967145791
0.12525667351129363,0.8963039014373717
0.10677618069815195,0.9199178644763861
0.09219712525667352,0.9281314168377824
0.08059548254620123,0.9527720739219713
0.06899383983572895,0.9620123203285422
0.059548254620123205,0.9650924024640657
0.05195071868583162,0.971252566735113
0.04568788501026694,0.9907597535934292
0.03963039014373717,0.9938398357289527
0.03470225872689938,0.9856262833675564
0.030903490759753592,1.0
0.027104722792607804,0.986652977412731
