A,P,time
0.0,1.0269989615784008,0.0
0.06967808930425753,0.9491173416407062,10.26
0.1370716510903427,0.8836967808930426,20.52
0.2066458982346833,0.829698857736241,30.77
0.26583592938733125,0.7736240913811008,41.03
0.3291796469366563,0.6967808930425754,51.29
0.3852544132917965,0.6448598130841122,61.55
0.4402907580477674,0.5898234683281411,71.81
0.4953271028037383,0.5410176531671859,82.06
0.5503634475597093,0.48909657320872274,92.32
0.5960539979231567,0.4402907580477674,103.0
0.6334371754932503,0.39979231568016615,113.0
0.6791277258566979,0.3582554517133956,123.0
0.7082035306334372,0.31879543094496365,133.0
0.7466251298026999,0.28660436137071654,144.0
0.7860851505711319,0.25545171339563866,154.0
0.7995846313603323,0.22637590861889928,164.0
0.829698857736241,0.19937694704049846,174.0
0.8546209761163032,0.17757009345794394,185.0
0.8670820353063343,0.15680166147455868,195.0
0.897196261682243,0.1360332294911734,205.0
0.9117341640706127,0.12045690550363448,215.0
0.9127725856697819,0.10695742471443406,226.0
0.9408099688473521,0.09283489096573208,236.0
0.9491173416407062,0.08120456905503635,246.0
0.9449636552440291,0.07165109034267914,256.0
0.9792315680166147,0.06386292834890966,267.0
0.9750778816199377,0.05617860851505712,277.0
0.9792315680166147,0.049532710280373836,287.0
0.9813084112149533,0.04454828660436137,297.0
1.0,0.03946002076843198,308.0
0.9937694704049844,0.03572170301142264,318.0
