P,A
1.03125,0.0
0.8375000000000001,0.19687500000000002
0.6833333333333333,0.3510416666666667
0.55625,0.478125
0.45625000000000004,0.5802083333333334
0.37395833333333334,0.665625
0.30624999999999997,0.7229166666666667
0.25625000000000003,0.790625
0.2104166666666667,0.8302083333333334
0.17604166666666668,0.865625
0.14583333333333334,0.89375
0.12291666666666666,0.9208333333333334
0.10260416666666668,0.9427083333333334
0.0878125,0.9416666666666668
0.0759375,0.9729166666666668
0.06447916666666667,0.9697916666666667
0.056875,0.978125
0.04958333333333334,0.9874999999999999
0.04416666666666667,0.99375
0.04052083333333333,1.0
