A,P,time
1.0,0.0,0.0
0.8956262425447317,0.11033797216699802,6.625
0.7803180914512923,0.20974155069582504,13.25
0.6918489065606361,0.2982107355864811,19.88
0.6113320079522863,0.37773359840954274,26.5
0.5457256461232605,0.4423459244532803,33.12
0.48011928429423456,0.5069582504970179,39.75
0.4304174950298211,0.5646123260437376,46.38
0.3797216699801193,0.6113320079522863,53.0
0.3389662027833002,0.6451292246520874,59.62
0.30218687872763417,0.6968190854870775,66.25
0.2634194831013917,0.7216699801192843,72.88
0.23856858846918488,0.7504970178926441,79.5
0.20874751491053678,0.7813121272365805,86.12
0.18687872763419483,0.8061630218687873,92.75
0.16699801192842945,0.820079522862823,99.38
0.15009940357852883,0.8449304174950298,106.0
0.13220675944333996,0.8419483101391649,113.0
0.11829025844930417,0.8747514910536779,119.0
0.10636182902584493,0.8886679920477137,126.0
0.09294234592445327,0.8946322067594433,132.0
0.08339960238568589,0.9155069582504971,139.0
0.07395626242544731,0.9065606361829026,146.0
0.06550695825049702,0.9304174950298211,152.0
0.060139165009940355,0.9373757455268389,159.0
0.05357852882703778,0.9383697813121272,166.0
0.04761431411530815,0.9473161033797216,172.0
0.04284294234592445,0.9443339960238568,179.0
0.03836978131212724,0.9632206759443339,186.0
0.034393638170974156,0.9512922465208747,192.0
0.030914512922465207,0.9612326043737575,199.0
0.028031809145129222,0.9652087475149105,205.0
0.025248508946322065,0.978131212723658,212.0
