A,P,time
1.0,0.0,0.0
0.6776776776776777,0.3123123123123123,8.8
0.5055055055055055,0.49149149149149146,17.6
0.38738738738738737,0.5925925925925926,26.4
0.3083083083083083,0.6826826826826827,35.2
0.24724724724724725,0.7437437437437437,44.0
0.1991991991991992,0.7847847847847849,52.8
0.16516516516516516,0.8348348348348348,61.6
0.13313313313313313,0.8528528528528528,70.4
0.11211211211211211,0.8748748748748749,79.2
0.09439439439439438,0.8968968968968969,88.0
0.07867867867867868,0.9109109109109109,96.8
0.06766766766766766,0.926926926926927,106.0
0.05735735735735736,0.923923923923924,114.0
0.04914914914914915,0.932932932932933,123.0
0.043243243243243246,0.9549549549549549,132.0
