A,P,time
1.0,0.0,0.0
0.8951612903225806,0.05252016129032258,0.761
0.8477822580645161,0.10060483870967742,1.522
0.7893145161290323,0.14616935483870966,2.283
0.7530241935483871,0.19153225806451613,3.044
0.7066532258064516,0.2379032258064516,3.805
0.65625,0.28427419354838707,4.566
0.6149193548387096,0.32963709677419356,5.327
0.5675403225806451,0.37701612903225806,6.088
0.5252016129032259,0.42036290322580644,6.849
0.4798387096774193,0.4616935483870968,7.61
0.4415322580645161,0.5090725806451613,8.371
0.40423387096774194,0.5443548387096775,9.132
0.3659274193548387,0.5826612903225806,9.893
0.32560483870967744,0.623991935483871,10.65
0.2923387096774193,0.6673387096774194,11.42
0.26310483870967744,0.6915322580645162,12.18
0.2278225806451613,0.7258064516129032,12.94
0.20060483870967744,0.7610887096774194,13.7
0.1713709677419355,0.7862903225806452,14.46
0.14919354838709678,0.8175403225806452,15.22
0.1280241935483871,0.8296370967741935,15.98
0.10987903225806452,0.8639112903225806,16.74
0.09364919354838709,0.8709677419354839,17.5
0.08175403225806452,0.8820564516129032,18.26
0.07157258064516128,0.9082661290322581,19.03
0.0625,0.9143145161290323,19.79
0.05584677419354839,0.9122983870967742,20.55
0.051108870967741936,0.9304435483870969,21.31
0.047076612903225803,0.9233870967741936,22.07
