A,P,time
1.0,0.0,0.0
0.8501498501498502,0.1038961038961039,3456.0
0.7512487512487513,0.2067932067932068,6912.0
0.6503496503496504,0.30369630369630374,10369.0
0.5564435564435566,0.40359640359640364,13825.0
0.46953046953046956,0.49350649350649356,17281.0
0.38561438561438566,0.5754245754245755,20737.0
0.3136863136863137,0.6573426573426574,24194.0
0.24375624375624377,0.7232767232767233,27650.0
0.18581418581418582,0.7802197802197803,31106.0
0.1358641358641359,0.8441558441558442,34562.0
0.09730269730269732,0.8841158841158843,38019.0
0.06763236763236763,0.9130869130869133,41475.0
0.04555444555444556,0.9360639360639362,44931.0
0.030169830169830176,0.9670329670329672,48387.0
0.02017982017982018,0.9860139860139862,51844.0
0.013186813186813189,0.9800199800199801,55300.0
0.008421578421578422,0.9880119880119881,58756.0
