A,P
1.0,0.0
0.8753709198813058,0.054995054401582595
0.7665677546983186,0.14638971315529178
0.6755687438180021,0.23442136498516322
0.599406528189911,0.31058358061325425
0.5262116716122651,0.38278931750741846
0.46884272997032644,0.4460929772502473
0.4085064292779427,0.4995054401582592
0.370919881305638,0.5568743818001978
0.32047477744807124,0.5914935707220574
0.2838773491592483,0.6449060336300694
0.24925816023738875,0.6646884272997033
0.2245301681503462,0.7052423343224531
0.1998021760633037,0.7230464886251237
0.17606330365974285,0.7448071216617211
0.15430267062314543,0.768545994065282
0.1374876360039565,0.7794263105835807
0.12363996043521268,0.795252225519288
0.11078140454995056,0.8219584569732938
0.09990108803165185,0.8338278931750742
0.08892185954500495,0.8328387734915925
0.07982195845697329,0.8536102868447083
0.07161226508407519,0.8664688427299704
0.06389713155291792,0.8714144411473789
0.058456973293768554,0.8733926805143424
0.05252225519287834,0.8822947576656777
0.04797230464886252,0.891196834817013
0.044114737883283885,0.8793273986152326
0.03996043521266073,0.9080118694362019
0.03679525222551929,0.9040553907022751
0.033432245301681505,0.9099901088031653
0.030959446092977256,0.9179030662710189
0.02868447082096934,0.90108803165183
0.02700296735905045,0.9238377843719091
