P,A
0.0,1.0
0.0679037111334002,0.8575727181544633
0.13440320962888666,0.7893681043129388
0.19959879638916753,0.7301905717151455
0.2708124373119358,0.6800401203610833
0.350050150451354,0.5987963891675024
0.41424272818455365,0.5275827482447343
0.49648946840521563,0.46339017051153464
0.5606820461384153,0.3891675025075226
0.6379137412236711,0.3370110330992979
0.7021063189568706,0.2768304914744233
0.7552657973921766,0.22668004012036108
0.7913741223671014,0.18254764292878636
0.839518555667001,0.1464393179538616
0.8645937813440321,0.11634904714142427
0.8906720160481445,0.09097291875626881
0.9207622868605818,0.0712136409227683
0.9358074222668005,0.0563691073219659
0.946840521564694,0.044433299899699095
0.9648946840521564,0.03480441323971916
0.9689067201604814,0.027482447342026078
0.9809428284854563,0.02176529588766299
0.9869608826479438,0.01725175526579739
0.9889669007021064,0.013841524573721163
