P,A
1.0332294911734163,0.0
0.7933541017653167,0.23676012461059193
0.6209761163032191,0.41744548286604366
0.4932502596053998,0.5545171339563864
0.37590861889927313,0.6573208722741434
0.29906542056074764,0.7258566978193146
0.23364485981308414,0.7954309449636553
0.18795430944963656,0.8504672897196262
0.14849428868120457,0.8899273104880582
0.11838006230529596,0.9117341640706127
0.09262720664589824,0.9376947040498443
0.07487019730010384,0.9584631360332295
0.060124610591900315,0.9636552440290759
0.04880581516095535,0.9844236760124611
0.03925233644859813,0.9906542056074766
0.032191069574247146,0.9979231568016614
0.02627206645898235,1.0
