P,A
0.0,1.0
0.048582995951417005,0.9048582995951417
0.09777327935222672,0.8674089068825911
0.14676113360323886,0.8137651821862348
0.20040485829959515,0.7651821862348178
0.2540485829959514,0.6963562753036436
0.3107287449392713,0.6578947368421053
0.3694331983805668,0.5931174089068826
0.4291497975708502,0.5344129554655871
0.49696356275303644,0.472672064777328
0.5627530364372471,0.40384615384615385
0.6305668016194332,0.3410931174089069
0.6923076923076924,0.2793522267206478
0.7793522267206477,0.21153846153846154
0.8289473684210525,0.152834008097166
0.8795546558704453,0.10728744939271255
0.9271255060728746,0.07034412955465588
0.9534412955465587,0.04868421052631579
0.9696356275303644,0.03724696356275304
0.9534412955465587,0.03147773279352227
0.979757085020243,0.028744939271255064
0.9827935222672065,0.02702429149797571
