A,P
0.0,0.0
0.15360169491525424,0.7129237288135594
0.20021186440677968,0.6705508474576272
0.24788135593220342,0.6271186440677966
0.29025423728813565,0.5953389830508475
0.33580508474576276,0.5550847457627119
0.3813559322033898,0.513771186440678
0.426906779661017,0.47775423728813565
0.4713983050847458,0.4406779661016949
0.5211864406779662,0.4057203389830509
0.5593220338983051,0.3675847457627119
0.6069915254237288,0.3273305084745763
0.6504237288135594,0.28919491525423735
0.6875000000000001,0.2531779661016949
0.7309322033898304,0.21610169491525424
0.777542372881356,0.18326271186440676
0.829449152542373,0.14618644067796613
0.8591101694915255,0.11334745762711865
0.9057203389830508,0.0840042372881356
0.9364406779661018,0.056038135593220344
0.9533898305084747,0.03400423728813559
0.9809322033898306,0.020338983050847456
0.9894067796610171,0.014088983050847458
1.0,0.011864406779661017
0.9936440677966102,0.011122881355932205
0.9978813559322034,0.010805084745762713
