A,P,time
1.0,0.0,0.0
0.8155241935483871,0.17439516129032256,0.0237
0.684475806451613,0.3165322580645161,0.0474
0.5554435483870969,0.44455645161290325,0.0711
0.44556451612903225,0.5514112903225807,0.0948
0.3538306451612903,0.654233870967742,0.118
0.2711693548387097,0.7278225806451613,0.142
0.20564516129032256,0.7963709677419355,0.166
0.1592741935483871,0.8548387096774194,0.19
0.11794354838709678,0.8800403225806451,0.213
0.08709677419354839,0.9233870967741936,0.237
0.06401209677419355,0.9506048387096774,0.261
0.04798387096774194,0.9526209677419354,0.284
0.03588709677419355,0.9677419354838709,0.308
0.026814516129032257,0.9747983870967741,0.332
0.019858870967741936,0.9858870967741935,0.355
0.015625,0.9889112903225806,0.379
