P,A
0.0,1.0
0.03733733733733734,0.9049049049049049
0.07647647647647647,0.8698698698698699
0.11611611611611612,0.8158158158158157
0.15815815815815815,0.7777777777777778
0.20220220220220222,0.7327327327327328
0.24724724724724725,0.6896896896896897
0.29729729729729726,0.6416416416416416
0.35035035035035034,0.5925925925925926
0.40840840840840836,0.5285285285285286
0.4724724724724724,0.4664664664664665
0.5375375375375375,0.40240240240240244
0.6196196196196196,0.3253253253253253
0.7067067067067067,0.23523523523523523
0.8288288288288288,0.12212212212212212
0.9669669669669669,0.014814814814814815
0.991991991991992,0.002982982982982983
0.997997997997998,0.002932932932932933
0.986986986986987,0.002902902902902903
0.998998998998999,0.002932932932932933
