P,A
0.0,1.0
0.04028056112224449,0.8817635270541082
0.08156312625250502,0.8476953907815631
0.12324649298597194,0.8046092184368738
0.16633266533066132,0.7665330661322646
0.20741482965931862,0.7154308617234468
0.25250501002004005,0.6703406813627255
0.29959919839679355,0.6332665330661322
0.345691382765531,0.5821643286573146
0.3967935871743487,0.5380761523046093
0.44188376753507014,0.49198396793587174
0.49799599198396793,0.44188376753507014
0.5420841683366734,0.3967935871743487
0.597194388777555,0.3406813627254509
0.6482965931863728,0.3016032064128256
0.6903807615230461,0.251503006012024
0.7434869739478958,0.20841683366733466
0.7775551102204409,0.16633266533066132
0.8396793587174348,0.1312625250501002
0.87374749498998,0.10120240480961924
0.905811623246493,0.07725450901803607
0.9178356713426854,0.05841683366733467
0.9338677354709419,0.046993987975951904
0.9569138276553106,0.038076152304609215
0.9609218436873748,0.032264529058116234
