A,P
1.0,0.0
0.04799599198396794,0.11723446893787576
0.04158316633266533,0.22244488977955912
0.03677354709418838,0.313627254509018
0.03256513026052104,0.3907815631262525
0.02935871743486974,0.46292585170340683
0.026152304609218437,0.5200400801603207
0.02274549098196393,0.5811623246492985
0.020140280561122246,0.6322645290581163
0.01773547094188377,0.654308617234469
0.01603206412825651,0.7034068136272544
0.014028056112224449,0.7414829659318637
0.012525050100200401,0.7635270541082164
0.011122244488977957,0.7905811623246494
0.009869739478957916,0.8176352705410821
0.00876753507014028,0.8326653306613226
0.0077655310621242485,0.8537074148296593
0.00687374749498998,0.8717434869739479
0.006122244488977956,0.8897795591182365
0.005531062124248497,0.8977955911823647
0.004889779559118236,0.9078156312625251
0.004398797595190381,0.9198396793587175
0.0038977955911823647,0.9278557114228457
0.003406813627254509,0.9228456913827656
0.0030861723446893785,0.9458917835671342
0.002715430861723447,0.9468937875751503
0.002394789579158317,0.9509018036072144
0.002154308617234469,0.9609218436873748
0.0019138276553106212,0.9679358717434869
0.0017234468937875752,0.9609218436873748
0.001503006012024048,0.9679358717434869
0.001342685370741483,0.9719438877755511
0.001182364729458918,0.9719438877755511
0.0010721442885771543,0.9759519038076152
