A,P,time
1.0,0.0,0.0
0.8559837728194726,0.06034482758620689,1.839
0.8012170385395538,0.12068965517241378,3.678
0.7332657200811359,0.1815415821501014,5.518
0.678498985801217,0.24239350912778904,7.357
0.6298174442190669,0.2971602434077079,9.196
0.5699797160243408,0.3529411764705882,11.04
0.5182555780933064,0.40973630831643004,12.87
0.46855983772819476,0.4594320486815416,14.71
0.41784989858012167,0.5162271805273834,16.55
0.3661257606490872,0.5578093306288033,18.39
0.3275862068965517,0.6014198782961461,20.23
0.2829614604462475,0.6460446247464503,22.07
0.24645030425963488,0.6926977687626775,23.91
0.21298174442190668,0.7251521298174441,25.75
0.18052738336713994,0.7565922920892495,27.59
0.15618661257606492,0.7900608519269777,29.43
0.13286004056795134,0.810344827586207,31.27
0.11257606490872211,0.8306288032454361,33.1
0.0964503042596349,0.8509127789046653,34.94
0.08103448275862069,0.8630831643002028,36.78
0.07099391480730224,0.8772819472616633,38.62
0.060953346855983775,0.8833671399594321,40.46
0.054056795131845845,0.8935091277890467,42.3
0.04746450304259635,0.9066937119675457,44.14
