A,P,time
1.0,0.0,0.0
0.9373104145601618,0.05126390293225481,21.43
0.8685540950455005,0.1031344792719919,42.86
0.8200202224469162,0.15267947421638017,64.29
0.7714863498483316,0.20424671385237617,85.71
0.7209302325581395,0.25480283114256824,107.0
0.686552072800809,0.29828109201213343,129.0
0.6339737108190091,0.3498483316481294,150.0
0.5763397371081901,0.39534883720930236,171.0
0.5439838220424672,0.44388270980788674,193.0
0.49342770475227504,0.4883720930232558,214.0
0.4499494438827098,0.5288169868554096,236.0
0.40748230535894847,0.5722952477249746,257.0
0.36804853387259856,0.6107178968655207,279.0
0.32659251769464104,0.6501516683518705,300.0
0.29120323559150657,0.6916076845298281,321.0
0.25379170879676444,0.7340748230535895,343.0
0.21941354903943378,0.7704752275025278,364.0
0.18503538928210314,0.7927199191102123,386.0
0.1577350859453994,0.8250758341759352,407.0
0.13043478260869565,0.8624873609706775,429.0
0.10819009100101112,0.8796764408493428,450.0
0.08867542972699696,0.9019211324570273,471.0
0.07168857431749243,0.9221435793731042,493.0
0.05935288169868554,0.9332659251769465,514.0
0.05015166835187058,0.9403437815975734,536.0
0.042770475227502526,0.9646107178968655,557.0
0.03811931243680485,0.9696663296258847,579.0
0.033771486349848334,0.9797775530839231,600.0
