P,A
0.0,1.0
0.015847542627883654,0.9007021063189569
0.03229689067201605,0.872617853560682
0.04924774322968906,0.8706118355065195
0.06629889669007022,0.8415245737211635
0.08365095285857573,0.8194583751253761
0.10130391173520563,0.8014042126379138
0.11735205616850553,0.7993981945837513
0.13640922768304917,0.7642928786359078
0.15747241725175526,0.7442326980942828
0.17552657973921765,0.7392176529588766
0.19358074222668004,0.7231695085255767
0.2136409227683049,0.6960882647943831
0.2337011033099298,0.6730190571715146
0.25376128385155466,0.6529588766298897
0.2778335005015045,0.6379137412236711
0.29989969909729186,0.6148445336008024
0.320962888665998,0.5917753259779338
0.34804413239719156,0.5677031093279838
0.3701103309929789,0.5396188565697092
0.39618856569709127,0.5175526579739218
0.42326980942828485,0.48946840521564694
0.448345035105316,0.46439317953861586
0.4724172517552658,0.4292878635907723
0.5095285857572718,0.4022066198595788
0.5396188565697092,0.36810431293881646
0.5667001003009027,0.3360080240722167
0.6088264794383149,0.3029087261785356
0.6549648946840522,0.26680040120361087
0.6970912738214643,0.2246740220661986
0.7602808425275828,0.17953861584754263
0.8124373119358075,0.12437311935807423
0.8736208625877633,0.07161484453360081
0.933801404212638,0.028385155466399196
0.9769307923771313,0.011835506519558676
0.9849548645937813,0.008385155466399197
0.9759277833500501,0.007873620862587763
0.9819458375125376,0.007973921765295888
