A,P,time
1.0,0.0,0.0
0.9021190716448032,0.1099899091826438,247.0
0.7901109989909183,0.20887991927346114,494.0
0.7073662966700303,0.2906155398587285,742.0
0.6316851664984864,0.3693239152371342,989.0
0.5711402623612513,0.437941473259334,1236.0
0.5176589303733603,0.4934409687184662,1483.0
0.4581231079717457,0.5459132189707366,1730.0
0.41069626639757817,0.5993945509586276,1978.0
0.3713420787083754,0.6407669021190716,2225.0
0.3299697275479314,0.6710393541876892,2472.0
0.2986881937436932,0.7083753784056508,2719.0
0.2674066599394551,0.7336024217961655,2966.0
0.24419778002018164,0.756811301715439,3213.0
0.2199798183652876,0.7780020181634713,3461.0
0.19979818365287588,0.7971745711402624,3708.0
0.18264379414732593,0.8113017154389506,3955.0
0.1644803229061554,0.8324924318869829,4202.0
0.15237134207870837,0.8506559031281533,4449.0
0.1382441977800202,0.8728557013118062,4697.0
0.12714429868819374,0.8829465186680121,4944.0
0.1170534813319879,0.8748738647830474,5191.0
0.10898082744702321,0.9112008072653885,5438.0
0.09919273461150353,0.9031281533804238,5685.0
0.0936427850655903,0.9081735620585267,5932.0
0.08657921291624622,0.9253279515640768,6180.0
0.08062563067608476,0.9152371342078709,6427.0
0.07547931382441979,0.9273461150353179,6674.0
0.07103935418768921,0.934409687184662,6921.0
0.06599394550958627,0.9334006054490415,7168.0
0.0632694248234107,0.9364278506559032,7416.0
0.05963673057517659,0.9384460141271443,7663.0
0.056710393541876895,0.9485368314833501,7910.0
