A,P,time
1.0,0.0,0.0
0.910344827586207,0.053596059113300495,1096.0
0.8610837438423646,0.10837438423645321,2191.0
0.8137931034482759,0.15960591133004928,3287.0
0.761576354679803,0.2098522167487685,4383.0
0.7073891625615764,0.26108374384236455,5478.0
0.6669950738916257,0.31133004926108376,6574.0
0.6206896551724138,0.3527093596059114,7670.0
0.5763546798029557,0.3970443349753695,8766.0
0.5379310344827587,0.4364532019704434,9861.0
0.4886699507389163,0.4798029556650247,10957.0
0.4561576354679804,0.5172413793103449,12053.0
0.4206896551724138,0.5477832512315272,13148.0
0.39310344827586213,0.5842364532019705,14244.0
0.361576354679803,0.6108374384236454,15340.0
0.3349753694581281,0.6413793103448276,16435.0
0.3073891625615764,0.6719211822660099,17531.0
0.28078817733990147,0.6955665024630542,18627.0
0.26305418719211826,0.7133004926108375,19723.0
0.24433497536945814,0.7270935960591134,20818.0
0.22463054187192122,0.7566502463054188,21914.0
0.2118226600985222,0.7635467980295567,23010.0
0.19605911330049264,0.7901477832512317,24105.0
0.18226600985221678,0.7960591133004927,25201.0
0.1724137931034483,0.8029556650246306,26297.0
0.16354679802955668,0.8078817733990148,27392.0
0.15665024630541874,0.8147783251231527,28488.0
0.1477832512315271,0.8344827586206897,29584.0
0.1438423645320197,0.8403940886699508,30680.0
0.13891625615763548,0.8374384236453203,31775.0
0.13399014778325125,0.8482758620689655,32871.0
0.13004926108374387,0.8423645320197045,33967.0
0.12610837438423647,0.8541871921182267,35062.0
0.12315270935960593,0.8502463054187193,36158.0
