A,P
1.0,0.0
0.12738214643931794,0.10732196589769308
0.11033099297893681,0.21263791374122368
0.09819458375125376,0.3069207622868606
0.08645937813440321,0.3901705115346038
0.0761283851554664,0.4684052156469409
0.06619859578736209,0.5346038114343029
0.05827482447342026,0.5917753259779338
0.05005015045135406,0.641925777331996
0.04322968906720161,0.6880641925777332
0.03831494483450351,0.7281845536609829
0.03319959879638917,0.7713139418254764
0.02888665997993982,0.8014042126379138
0.025075225677031094,0.8164493480441324
0.021464393179538615,0.8495486459378134
0.018956870611835507,0.8696088264794383
0.016549648946840523,0.8826479438314945
0.014343029087261785,0.896690070210632
0.012337011033099298,0.9087261785356069
0.010732196589769307,0.9277833500501504
0.009267803410230691,0.9358074222668005
0.008124373119358074,0.9498495486459377
0.007061183550651956,0.9428284854563691
0.006138415245737211,0.9518555667001003
0.005336008024072217,0.954864593781344
0.0047141424272818455,0.9588766298896689
0.004142427281845536,0.9638916750250752
0.003630892678034102,0.9759277833500501
0.003199598796389168,0.9689067201604814
