A,P
1.0,0.0
0.232016210739615,0.12968591691995948
0.2026342451874367,0.22897669706180346
0.182370820668693,0.3069908814589666
0.1641337386018237,0.3698074974670719
0.1509625126646403,0.42249240121580545
0.13981762917933133,0.46808510638297873
0.1276595744680851,0.5065856129685917
0.11854103343465046,0.5369807497467072
0.11043566362715299,0.5623100303951368
0.1033434650455927,0.5937183383991894
0.0982776089159068,0.6190476190476191
0.092806484295846,0.6291793313069909
0.0873353596757852,0.6504559270516718
0.08368794326241136,0.6697061803444783
0.08034447821681864,0.6818642350557245
0.07649442755825735,0.6859169199594732
0.07426545086119554,0.7041540020263424
0.07122593718338399,0.7061803444782168
0.06899696048632219,0.7274569402228976
0.0673758865248227,0.7315096251266464
0.06514690982776089,0.729483282674772
0.06403242147923,0.7365754812563323
0.06312056737588653,0.7426545086119554
0.06139817629179332,0.7477203647416414
0.06038500506585613,0.7548125633232017
0.058865248226950356,0.7588652482269503
0.057750759878419454,0.7598784194528876
0.05714285714285714,0.7639311043566362
0.057244174265450865,0.7608915906788247
0.05643363728470111,0.7669706180344479
