A,P
1.0,0.0
0.08944223107569721,0.052788844621513946
0.061852589641434266,0.10557768924302789
0.05776892430278885,0.15836653386454183
0.054183266932270914,0.21215139442231076
0.0502988047808765,0.26195219123505975
0.047410358565737054,0.3157370517928287
0.04342629482071713,0.37250996015936255
0.039442231075697214,0.42330677290836655
0.03585657370517928,0.47509960159362546
0.031972111553784856,0.5298804780876494
0.028486055776892432,0.5816733067729083
0.0250996015936255,0.6324701195219123
0.02151394422310757,0.6802788844621515
0.01792828685258964,0.7380478087649402
0.014342629482071713,0.7758964143426295
0.010657370517928286,0.8406374501992031
0.007320717131474103,0.8904382470119522
0.00400398406374502,0.9382470119521912
0.0013247011952191236,0.9721115537848606
0.0,0.9760956175298805
0.0,0.9880478087649402
