P,A
0.0,1.0
0.09478435305917754,0.8816449348044132
0.1925777331995988,0.7793380140421264
0.2828485456369107,0.7011033099297893
0.3630892678034102,0.6198595787362087
0.43329989969909727,0.5476429287863591
0.4934804413239719,0.49147442326980945
0.5486459378134404,0.4272818455366098
0.6018054162487462,0.3811434302908726
0.6429287863590772,0.3360080240722167
0.6850551654964895,0.3039117352056168
0.720160481444333,0.26680040120361087
0.7422266800401204,0.2367101303911735
0.773319959879639,0.21464393179538616
0.7973921765295888,0.18956870611835508
0.8184553660982948,0.1715145436308927
0.8304914744232698,0.15245737211634905
0.8465396188565697,0.1354062186559679
0.8575727181544633,0.12236710130391174
0.8736208625877633,0.1123370110330993
0.872617853560682,0.10230692076228685
0.8956870611835507,0.09137412236710131
0.8976930792377131,0.08455366098294885
0.9087261785356069,0.0769307923771314
0.9137412236710131,0.07091273821464393
0.9137412236710131,0.06529588766298897
0.9317953861584755,0.06098294884653962
0.9267803410230693,0.05677031093279839
0.9348044132397192,0.05346038114343029
0.925777331995988,0.04974924774322969
0.9307923771313942,0.04754262788365095
