A,P,time
1.0,0.0,0.0
0.8972809667673716,0.11278952668680765,9.097
0.7905337361530715,0.21550855991943604,18.19
0.7069486404833837,0.3041289023162135,27.29
0.62134944612286,0.3796576032225579,36.39
0.5508559919436052,0.4511581067472306,45.48
0.48539778449144005,0.5166163141993958,54.58
0.4390735146022155,0.5679758308157099,63.68
0.3897280966767372,0.6143001007049346,72.77
0.3484390735146022,0.6616314199395771,81.87
0.31017119838872104,0.6918429003021148,90.97
0.27794561933534745,0.730110775427996,100.0
0.24471299093655588,0.756294058408862,109.0
0.2175226586102719,0.7875125881168178,118.0
0.19436052366565962,0.8006042296072508,127.0
0.17321248741188316,0.8388721047331319,136.0
0.15508559919436052,0.8569989929506545,146.0
0.13897280966767372,0.8610271903323262,155.0
0.1228600201409869,0.8821752265861027,164.0
0.10976837865055387,0.9013091641490433,173.0
0.09808660624370594,0.9083585095669688,182.0
0.08811681772406847,0.918429003021148,191.0
0.07925478348439075,0.9385699899295066,200.0
0.07079556898288017,0.9365558912386708,209.0
0.0635448136958711,0.9466263846928499,218.0
0.056193353474320244,0.9526686807653575,227.0
0.05085599194360524,0.9476334340382678,237.0
0.04521651560926486,0.9627391742195367,246.0
0.04138972809667674,0.959718026183283,255.0
0.037865055387714,0.957703927492447,264.0
0.03393756294058409,0.9758308157099698,273.0
0.030513595166163143,0.9697885196374622,282.0
