A,P,time
1.0,0.0,0.0
0.9155069582504971,0.060834990059642144,293.0
0.8618290258449304,0.11928429423459244,586.0
0.8061630218687873,0.1679920477137177,879.0
0.76441351888668,0.21272365805168986,1172.0
0.7276341948310139,0.2504970178926441,1465.0
0.6938369781312127,0.28727634194831014,1758.0
0.6660039761431412,0.3210735586481113,2051.0
0.6351888667992048,0.341948310139165,2344.0
0.6222664015904572,0.3697813121272366,2637.0
0.5904572564612326,0.3856858846918489,2930.0
0.5825049701789264,0.40755467196819084,3223.0
0.5675944333996024,0.42345924453280315,3516.0
0.558648111332008,0.4294234592445328,3809.0
0.5497017892644136,0.44532803180914515,4101.0
0.5397614314115309,0.4542743538767396,4394.0
0.5228628230616302,0.46023856858846923,4687.0
0.5228628230616302,0.46819085487077533,4980.0
0.5129224652087475,0.4761431411530815,5273.0
0.5069582504970179,0.47713717693836977,5566.0
0.510934393638171,0.4870775347912525,5859.0
0.4990059642147117,0.48807157057654077,6152.0
0.5049701789264414,0.48409542743538764,6445.0
0.49801192842942343,0.49105367793240556,6738.0
0.49801192842942343,0.4930417495029821,7031.0
0.4930417495029821,0.4990059642147117,7324.0
0.4900596421471173,0.5009940357852882,7617.0
0.4930417495029821,0.5009940357852882,7910.0
