A,P,time
1.0,0.0,0.0
0.9147442326980944,0.0769307923771314,137.0
0.8706118355065195,0.12036108324974924,274.0
0.8425275827482447,0.160481444332999,412.0
0.7993981945837513,0.1945837512537613,549.0
0.7703109327983952,0.23069207622868607,686.0
0.7372116349047141,0.2657973921765296,823.0
0.6840521564694083,0.3039117352056168,960.0
0.6559679037111334,0.3340020060180542,1098.0
0.6318956870611836,0.36810431293881646,1235.0
0.5917753259779338,0.39719157472417255,1372.0
0.5586760280842528,0.43329989969909727,1509.0
0.5205616850551655,0.4684052156469409,1646.0
0.4844533600802407,0.5015045135406219,1784.0
0.4653961885656971,0.5346038114343029,1921.0
0.42527582748244735,0.5656970912738214,2058.0
0.39719157472417255,0.5957873620862587,2195.0
0.3701103309929789,0.6218655967903711,2332.0
0.34002006018054165,0.6579739217652959,2470.0
0.30992978936810434,0.6810431293881646,2607.0
0.2848545636910732,0.7021063189568706,2744.0
0.2587763289869609,0.7301905717151455,2881.0
0.23570712136409228,0.7602808425275828,3018.0
0.21163490471414242,0.7873620862587764,3156.0
0.19157472417251756,0.7963891675025075,3293.0
0.17352056168505514,0.8194583751253761,3430.0
0.15546639919759278,0.8465396188565697,3567.0
0.1424272818455366,0.8495486459378134,3704.0
0.12537612838515547,0.8635907723169508,3842.0
0.11534603811434303,0.8906720160481445,3979.0
0.10431293881644935,0.9057171514543632,4116.0
0.09558676028084252,0.9017051153460381,4253.0
0.08856569709127382,0.9037111334002006,4390.0
0.08445336008024072,0.9237713139418255,4528.0
0.07923771313941826,0.9107321965897693,4665.0
0.07542627883650953,0.9227683049147443,4802.0
