P,A
1.0530697190426639,0.0
0.8657648283038502,0.16129032258064516
0.7429760665972944,0.29448491155046824
0.6347554630593132,0.39542143600416235
0.5442247658688866,0.49739854318418314
0.4672216441207076,0.567117585848075
0.40270551508844954,0.6305931321540063
0.3485952133194589,0.6836628511966701
0.29864724245577523,0.7263267429760666
0.25806451612903225,0.7804370447450573
0.222684703433923,0.7887617065556712
0.19458896982310095,0.8324661810613945
0.16857440166493237,0.8491155046826222
0.14672216441207075,0.8844953173777316
0.1279916753381894,0.9084287200832466
0.11030176899063476,0.9219562955254943
0.09552549427679502,0.9323621227887617
0.08324661810613944,0.9417273673257025
0.07159209157127992,0.9542143600416234
0.06170655567117586,0.9708636836628513
0.054006243496357964,0.9708636836628513
0.047242455775234136,0.9739854318418315
0.04110301768990635,0.9875130072840791
0.03558792924037461,1.0
0.031217481789802288,0.9854318418314256
