P,A
0.0,1.0
0.0912912912912913,0.9019019019019019
0.18018018018018017,0.8048048048048049
0.2652652652652653,0.7347347347347347
0.3483483483483483,0.6466466466466466
0.4264264264264264,0.5705705705705705
0.4984984984984985,0.5045045045045045
0.5575575575575576,0.4314314314314314
0.6196196196196196,0.3803803803803804
0.6646646646646647,0.32832832832832837
0.7077077077077076,0.2902902902902903
0.7357357357357357,0.25625625625625625
0.7717717717717718,0.22822822822822825
0.7947947947947949,0.2092092092092092
0.8068068068068068,0.1921921921921922
0.8228228228228228,0.18018018018018017
0.8298298298298298,0.17217217217217215
0.8428428428428428,0.16616616616616617
0.8438438438438438,0.16116116116116116
0.8408408408408408,0.15515515515515516
