A,P
1.0,0.0
0.7857142857142857,0.1921529175050302
0.6197183098591549,0.35010060362173034
0.4939637826961771,0.47283702213279677
0.3893360160965795,0.56841046277666
0.30784708249496984,0.6509054325955734
0.2414486921529175,0.7132796780684104
0.19014084507042253,0.7515090543259557
0.1498993963782696,0.7967806841046278
0.11871227364185111,0.8239436619718309
0.09305835010060362,0.8661971830985915
0.07404426559356136,0.8631790744466801
0.058048289738430583,0.8853118712273642
0.04627766599597585,0.9054325955734407
0.03601609657947686,0.9134808853118712
0.028672032193158954,0.9134808853118712
0.022535211267605635,0.9195171026156942
0.017706237424547286,0.93158953722334
