A,P
1.0,0.0
0.056986027944111776,0.15469061876247506
0.04770459081836328,0.281437125748503
0.03972055888223553,0.38822355289421157
0.03473053892215568,0.4730538922155688
0.029940119760479042,0.5349301397205589
0.026147704590818364,0.590818363273453
0.022754491017964073,0.6407185628742516
0.020059880239520957,0.6806387225548902
0.017265469061876246,0.717564870259481
0.015369261477045908,0.7405189620758483
0.013373253493013973,0.7674650698602794
0.011876247504990022,0.8023952095808383
0.010479041916167666,0.8083832335329342
0.00905189620758483,0.8263473053892215
0.008083832335329342,0.8522954091816367
0.007125748502994011,0.8662674650698603
0.006337325349301397,0.8782435129740519
0.0056187624750499,0.8832335329341318
0.004850299401197604,0.8982035928143712
0.004321357285429142,0.9181636726546907
0.003772455089820359,0.9211576846307385
0.0033532934131736527,0.9211576846307385
0.002964071856287425,0.9281437125748504
0.0026047904191616763,0.9311377245508983
0.0023053892215568863,0.936127744510978
0.002045908183632735,0.9431137724550898
0.0018363273453093814,0.9461077844311376
