A,P
1.0,0.0
0.05834990059642147,0.2345924453280318
0.04622266401590457,0.3966202783300199
0.03747514910536779,0.5129224652087475
0.030218687872763418,0.5964214711729622
0.024652087475149104,0.668986083499006
0.02017892644135189,0.7226640159045725
0.016998011928429424,0.7604373757455268
0.01441351888667992,0.7932405566600398
0.011928429423459244,0.827037773359841
0.009880715705765406,0.8578528827037774
0.008389662027833002,0.8727634194831014
0.007067594433399603,0.8926441351888668
0.0060437375745526845,0.8966202783300199
0.005129224652087475,0.911530815109344
0.004343936381709742,0.9284294234592446
0.00378727634194831,0.9234592445328033
0.0032206759443339956,0.9423459244532802
0.0027534791252485087,0.9473161033797216
