P,A
0.0,1.0
0.0405241935483871,0.8961693548387097
0.08024193548387097,0.8639112903225806
0.12399193548387097,0.8225806451612903
0.16733870967741937,0.7731854838709677
0.21471774193548387,0.7227822580645161
0.2691532258064516,0.6723790322580646
0.3185483870967742,0.623991935483871
0.375,0.5665322580645162
0.4375,0.5070564516129032
0.5060483870967742,0.4405241935483871
0.5836693548387096,0.3639112903225806
0.6683467741935484,0.27923387096774194
0.7822580645161291,0.17943548387096772
0.9133064516129032,0.0655241935483871
0.9737903225806451,0.013608870967741936
0.9848790322580645,0.010685483870967741
1.002016129032258,0.01058467741935484
