A,P,time
1.0,0.0,0.0
0.8967229394240319,0.057596822244289976,0.0264
0.836146971201589,0.12711022840119168,0.0528
0.765640516385303,0.19364448857994043,0.0791
0.6941410129096326,0.2571996027805363,0.106
0.64746772591857,0.3138033763654419,0.132
0.5849056603773585,0.37437934458788485,0.158
0.5332671300893744,0.4240317775571003,0.185
0.49155908639523344,0.47467725918570014,0.211
0.4409136047666336,0.5253227408143,0.237
0.4021847070506456,0.5620655412115194,0.264
0.3654419066534261,0.6117179741807349,0.29
0.32869910625620663,0.6484607745779544,0.317
0.29791459781529295,0.6752730883813308,0.343
0.26613704071499505,0.6971201588877856,0.369
0.23932472691161868,0.7269116186693149,0.396
0.21549155908639525,0.7676266137040716,0.422
0.19463753723932475,0.781529294935452,0.449
0.1708043694141013,0.8023833167825225,0.475
0.15491559086395235,0.833167825223436,0.501
0.1400198609731877,0.836146971201589,0.528
0.12313803376365443,0.8520357497517379,0.554
0.11122144985104271,0.8709036742800398,0.58
0.09841112214498511,0.8917576961271103,0.607
0.0906653426017875,0.8897715988083417,0.633
0.08162859980139027,0.9006951340615691,0.66
0.07328699106256208,0.9126117179741808,0.686
0.0656405163853029,0.9235352532274083,0.712
0.059483614697120164,0.9145978152929495,0.739
0.05362462760675273,0.9235352532274083,0.765
0.0496524329692155,0.9314796425024827,0.791
0.044488579940417085,0.9384309831181729,0.818
0.04111221449851043,0.9463753723932473,0.844
0.03793445878848064,0.9553128103277061,0.871
0.03495531281032771,0.9394240317775572,0.897
