A,P,time
1.0,0.0,0.0
0.6231306081754736,0.34995014955134596,0.0237
0.45064805583250256,0.5264207377866401,0.0474
0.34795613160518446,0.626121635094716,0.0711
0.2861415752741775,0.6939182452642074,0.0948
0.2362911266201396,0.7417746759720838,0.118
0.1964107676969093,0.7756729810568296,0.142
0.16450648055832506,0.7996011964107679,0.166
0.14257228315054835,0.8404785643070788,0.19
0.12362911266201397,0.8534396809571287,0.213
0.11066799601196411,0.860418743768694,0.237
0.09940179461615155,0.8803589232303092,0.261
0.0889332003988036,0.8853439680957129,0.284
0.0819541375872383,0.8853439680957129,0.308
0.07557328015952144,0.8963110667996013,0.332
0.07018943170488535,0.918245264207378,0.355
0.06580259222333001,0.9192422731804588,0.379
