A,P,time
1.0,0.0,0.0
0.8466933867735471,0.11723446893787576,4.714
0.7535070140280561,0.22144288577154309,9.429
0.6703406813627255,0.30861723446893785,14.14
0.5891783567134268,0.3877755511022044,18.86
0.5280561122244489,0.45390781563126253,23.57
0.47094188376753504,0.5090180360721442,28.29
0.4168336673346693,0.5721442885771543,33.0
0.3667334669338677,0.6172344689378757,37.71
0.3316633266533066,0.6503006012024048,42.43
0.3006012024048096,0.6923847695390781,47.14
0.2655310621242485,0.7294589178356713,51.86
0.23847695390781562,0.7525050100200401,56.57
0.21342685370741482,0.7745490981963928,61.29
0.1933867735470942,0.8006012024048097,66.0
0.1723446893787575,0.8186372745490982,70.71
0.15531062124248496,0.842685370741483,75.43
0.13927855711422846,0.8476953907815631,80.14
0.12625250501002003,0.8667334669338678,84.86
0.11422845691382766,0.8677354709418837,89.57
0.10521042084168336,0.8847695390781564,94.29
0.09529058116232465,0.9018036072144289,99.0
0.08887775551102205,0.9118236472945892,104.0
0.08226452905811624,0.9178356713426854,108.0
0.07575150300601202,0.9278557114228457,113.0
0.06993987975951904,0.9408817635270541,118.0
0.06593186372745491,0.939879759519038,123.0
0.06022044088176353,0.9368737474949901,127.0
0.05701402805611222,0.9488977955911824,132.0
